invoice_and_item_number,date,store_number,store_name,address,city,zip_code,store_location,county_number,county,category,category_name,vendor_number,vendor_name,item_number,item_description,pack,bottle_volume_ml,state_bottle_cost,state_bottle_retail,bottles_sold,sale_dollars,volume_sold_liters,volume_sold_gallons;;,cluster
INV-33185700020,2021-01-04,3664,Shade Tree Liquors,90 10th St S,Northwood,50459.0,POINT (-93.218339 43.443739),98.0,WORTH,1011400.0,Tennessee Whiskies,85.0,Brown Forman Corp.,86670.0,Jack Daniels Tennessee Honey,12.0,750.0,15.57,23.36,3.0,70.08,2.25,0.59;;,2.0
INV-33201000028,2021-01-04,2554,Hy-Vee Food Store / Davenport,3019 Rockingham Road,Davenport,52802.0,POINT (-90.620725 41.510523),82.0,SCOTT,1041100.0,American Dry Gins,55.0,SAZERAC NORTH AMERICA,30056.0,Fleischmanns Gin,12.0,750.0,3.0,4.5,2.0,9.0,1.5,0.39;;,0.0
INV-33171500008,2021-01-04,5573,Casey's General Store #2768 / Cedar Rapids,1201 1st Ave SE,Cedar Rapids,52402.0,POINT (-91.657607 41.985054),57.0,LINN,1012100.0,Canadian Whiskies,259.0,Heaven Hill Brands,11774.0,Black Velvet,24.0,375.0,3.07,4.61,48.0,221.28,18.0,4.75;;,0.0
INV-33177200019,2021-01-04,4853,Kum & Go #62 / Johnston,6130 NW 86th St,Johnston,50131.0,POINT (-93.736534 41.67184),77.0,POLK,1012100.0,Canadian Whiskies,260.0,DIAGEO AMERICAS,10807.0,Crown Royal Regal Apple,12.0,750.0,15.59,23.39,3.0,70.17,2.25,0.59;;,1.0
INV-33175400023,2021-01-04,5873,West D Liquors,5014 EP True Pkwy,West Des Moines,50265.0,POINT (-93.772974 41.572144),77.0,POLK,1022200.0,100% Agave Tequila,35.0,BACARDI USA INC,89626.0,Patron Reposado,12.0,750.0,28.5,42.75,3.0,128.25,2.25,0.59;;,1.0
INV-33199600008,2021-01-04,5403,Golden Mart,1026 W River Drive,Davenport,52802.0,POINT (-90.588375 41.520158),82.0,SCOTT,1081300.0,American Cordials & Liqueur,55.0,SAZERAC NORTH AMERICA,84187.0,99 Cinnamon,48.0,100.0,0.95,1.43,48.0,68.64,4.8,1.26;;,0.0
INV-33175100093,2021-01-04,2619,Hy-Vee Wine and Spirits / WDM,1725  74th St,West Des Moines,50266.0,POINT (-93.808855 41.598515),77.0,POLK,1081300.0,American Cordials & Liqueur,619.0,Campari America,77768.0,Wild Turkey American Honey Sting,12.0,750.0,10.5,15.75,3.0,47.25,2.25,0.59;;,1.0
"INV-33199400022,2021-01-04,4949,River Drive Smoke Shop,""828, W River Dr"",Davenport,52802.0,POINT (-90.585656 41.520238),82,SCOTT,1081600.0,Whiskey Liqueur,421.0,SAZERAC COMPANY  INC,64858,Fireball Cinnamon Whiskey Mini Dispenser,1,50,25.8,38.7,1,38.7,0.05,0.01;;,,,,,,,,,,,,,,,,,,,,,,,,";;
INV-33177800017,2021-01-04,4190,Fareway Stores #888 / Jefferson,1207 N Elm St,Jefferson,50129.0,POINT (-94.377667 42.026833),37.0,GREENE,1012100.0,Canadian Whiskies,259.0,Heaven Hill Brands,11776.0,Black Velvet,12.0,750.0,5.23,7.85,12.0,94.2,9.0,2.37;;,1.0
INV-33200600019,2021-01-04,6092,A&S Food and Gas / Davenport,2365 Rockingham Rd,Davenport,52802.0,POINT (-90.612456 41.514587),82.0,SCOTT,1012100.0,Canadian Whiskies,259.0,Heaven Hill Brands,11774.0,Black Velvet,24.0,375.0,3.07,4.61,24.0,110.64,9.0,2.37;;,0.0
INV-33203000018,2021-01-04,5886,Beecher Liquor / Dubuque,1691 Asbury Rd,Dubuque,52001.0,POINT (-90.696886 42.500775000000004),31.0,DUBUQUE,1052100.0,Imported Brandies,389.0,REMY COINTREAU USA INC,49189.0,Remy Martin VSOP,24.0,200.0,6.86,10.29,120.0,1234.8,24.0,6.34;;,2.0
"INV-33177600001,2021-01-04,5257,MAD Ave Quik Shop,""405, Madison Ave"",Ottumwa,52501.0,,90,WAPELLO,1031200.0,American Flavored Vodka,380.0,Phillips Beverage,41694,UV Blue Raspberry,12,1000,7.5,11.25,12,135,12,3.17;;,,,,,,,,,,,,,,,,,,,,,,,,";;
INV-33184500001,2021-01-04,4658,Casey's General Store #3027 / Iowa Falls,904 Washington Ave,Iowa Falls,50126.0,POINT (-93.26836500000002 42.519634),42.0,HARDIN,1081600.0,Whiskey Liqueur,421.0,SAZERAC COMPANY  INC,86881.0,Southern Comfort Mini,10.0,50.0,5.16,7.74,1.0,7.74,0.05,0.01;;,3.0
INV-33186200020,2021-01-04,4559,Randy's Neighborhood Market / Osage,633 CHASE ST,Osage,50461.0,POINT (-92.811539 43.285134),66.0,MITCHELL,1011100.0,Blended Whiskies,260.0,DIAGEO AMERICAS,25606.0,Seagrams 7 Crown,12.0,750.0,7.5,11.25,5.0,56.25,3.75,0.99;;,2.0
INV-33171100007,2021-01-04,4950,Kum & Go #514 / Cedar Rapids,1420 Mt Vernon Rd,Cedar Rapids,52403.0,POINT (-91.651424 41.97769),57.0,LINN,1062400.0,Spiced Rum,260.0,DIAGEO AMERICAS,43336.0,Captain Morgan Original Spiced,12.0,750.0,9.06,13.59,6.0,81.54,4.5,1.18;;,0.0
INV-33170400245,2021-01-04,2552,Hy-Vee Food Store #3 / Cedar Rapids,20 Wilson Avenue West,Cedar Rapids,52404.0,POINT (-91.658577 41.955859),57.0,LINN,1081200.0,Cream Liqueurs,330.0,Gemini Spirits,80456.0,Ryans Cream Liqueur,12.0,750.0,6.7,10.05,12.0,120.6,9.0,2.37;;,0.0
"INV-33184300110,2021-01-04,2539,Hy-Vee Food Store / Iowa Falls,640 S. Oak,Iowa Falls,50126.0,POINT (-93.262364 42.508752),42,HARDIN,1082000.0,Imported Cordials & Liqueurs,192.0,""Mast-Jagermeister US, Inc"",65254,Jagermeister Liqueur,24,375,7.05,10.58,3,31.74,1.12,0.29;;,,,,,,,,,,,,,,,,,,,,,,,,";;
"INV-33183300010,2021-01-04,5444,Marshall Beer Wine Spirits,11 N 3rd Ave,Marshalltown,50158.0,POINT (-92.908013 42.050021),64,MARSHALL,1082000.0,Imported Cordials & Liqueurs,192.0,""Mast-Jagermeister US, Inc"",65258,Jagermeister Liqueur,6,1750,26.05,39.08,2,78.16,3.5,0.92;;,,,,,,,,,,,,,,,,,,,,,,,,";;
INV-33179400017,2021-01-04,2597,Hy-Vee Food Store / Cherokee,1300 N. Second,Cherokee,51012.0,POINT (-95.552585 42.765259),18.0,CHEROKEE,1041100.0,American Dry Gins,297.0,Laird & Company,29996.0,Five O'Clock Gin,12.0,750.0,3.46,5.19,12.0,62.28,9.0,2.37;;,1.0
INV-33174000020,2021-01-04,4594,Quik Trip #554 / SW 63rd DM,901 SW 63rd St,Des Moines,50312.0,POINT (-93.703165 41.569715),77.0,POLK,1012100.0,Canadian Whiskies,260.0,DIAGEO AMERICAS,11296.0,Crown Royal,12.0,750.0,15.59,23.39,1.0,23.39,0.75,0.19;;,1.0
"INV-33189200028,2021-01-04,5184,Casey's General Store #3440 / Camanc,""614, S  Washington Blvd"",Camanche,52730.0,POINT (-90.25591 41.787907),23,CLINTON,1012100.0,Canadian Whiskies,260.0,DIAGEO AMERICAS,11296,Crown Royal,12,750,15.59,23.39,12,280.68,9,2.37;;,,,,,,,,,,,,,,,,,,,,,,,,";;
INV-33178600056,2021-01-04,5663,Lake View Redemption & Liquor Store,502 5th St,Lake View,51450.0,POINT (-95.051539 42.307764000000006),81.0,SAC,1011200.0,Straight Bourbon Whiskies,259.0,Heaven Hill Brands,17127.0,Cabin Still Str Bourbon,12.0,1000.0,5.0,7.5,3.0,22.5,3.0,0.79;;,1.0
INV-33197300004,2021-01-04,4182,Fareway Stores #008 / Dyersville,1207  12th Ave SE,Dyersville,52040.0,POINT (-91.111904 42.475277),31.0,DUBUQUE,1071100.0,Cocktails /RTD,55.0,SAZERAC NORTH AMERICA,57148.0,Chi-Chi's Margarita,6.0,1750.0,6.5,9.75,18.0,155.34,31.5,8.32;;,2.0
INV-33187800008,2021-01-04,5916,Another Round / DeWitt,622 S 6th Ave,DeWitt,52742.0,POINT (-90.539095 41.808535),23.0,CLINTON,1031100.0,American Vodkas,421.0,SAZERAC COMPANY  INC,37417.0,Popov 80prf,12.0,1000.0,5.5,8.25,12.0,99.0,12.0,3.17;;,0.0
INV-33181800069,2021-01-04,2614,Hy-Vee #3 Food & Drugstore / Davenport,1823 E Kimberly Rd,Davenport,52807.0,POINT (-90.548919 41.55678100000001),82.0,SCOTT,1901200.0,Special Order Items,619.0,Campari America,904844.0,SOOH Cynar 33prf,12.0,1000.0,14.5,21.75,3.0,65.25,3.0,0.79;;,0.0
INV-33194400032,2021-01-04,4070,Grieder Beverage Depot,708  13th St,Belle Plaine,52208.0,POINT (-92.278 41.897054),6.0,BENTON,1081200.0,Cream Liqueurs,260.0,DIAGEO AMERICAS,68034.0,Baileys Original Irish Cream,12.0,375.0,8.49,12.74,1.0,12.74,0.37,0.09;;,3.0
INV-33196200110,2021-01-04,2649,Hy-Vee #3 / Dubuque,400 Locust St,Dubuque,52001.0,POINT (-90.666497 42.49721900000001),31.0,DUBUQUE,1081200.0,Cream Liqueurs,259.0,Heaven Hill Brands,68127.0,Carolans Irish Cream,12.0,1000.0,11.0,16.5,4.0,66.0,4.0,1.05;;,2.0
INV-33184900020,2021-01-04,2716,Hy-Vee Hampton Dollar Fresh,808 4th St SE,Hampton,50441.0,POINT (-93.202507 42.734292),35.0,FRANKLIN,1062100.0,Gold Rum,434.0,LUXCO INC,45246.0,Paramount Gold Rum,12.0,750.0,4.0,6.0,12.0,72.0,9.0,2.37;;,0.0
"INV-33180800010,2021-01-04,5193,Casey's General Store #2518 / Lohrvi,""404, Locust St"",Lohrville,51453.0,POINT (-94.553651 42.267449),13,CALHOUN,1071100.0,Cocktails /RTD,395.0,PROXIMO,58835,Jose Cuervo Authentic Lime Margarita,6,800,4.62,6.93,6,41.58,4.8,1.26;;,,,,,,,,,,,,,,,,,,,,,,,,";;
INV-33198500008,2021-01-04,2839,CVS Pharmacy #8659 / Davenport,1777 Division St,Davenport,52804.0,,82.0,SCOTT,1081200.0,Cream Liqueurs,305.0,Mhw LTD,73055.0,Rumchata,12.0,750.0,13.5,20.25,3.0,60.75,2.25,0.59;;,
INV-33169600121,2021-01-04,2528,Hy-Vee Food Store #3 / Des Moines,3221 SE 14th St,Des Moines,50315.0,,77.0,POLK,1062200.0,White Rum,626.0,JDSO INC / Red Boot Distillery,72505.0,Blue Ox Silver Rum,6.0,1750.0,8.0,12.0,12.0,144.0,21.0,5.54;;,
INV-33177800029,2021-01-04,4190,Fareway Stores #888 / Jefferson,1207 N Elm St,Jefferson,50129.0,POINT (-94.377667 42.026833),37.0,GREENE,1062100.0,Gold Rum,434.0,LUXCO INC,45248.0,Paramount Gold Rum,6.0,1750.0,7.5,11.25,6.0,67.5,10.5,2.77;;,1.0
INV-33174600117,2021-01-04,2648,Hy-Vee #4 / WDM,555 S 51st St,West Des Moines,50265.0,POINT (-93.773557 41.561197),77.0,POLK,1012300.0,Single Malt Scotch,205.0,E & J Gallo Winery,5286.0,Isle of Jura 10YR,6.0,750.0,20.0,30.0,6.0,180.0,4.5,1.18;;,1.0
INV-33173900049,2021-01-04,4068,Sa Petro Mart,136  1ST ST,West Des Moines,50265.0,POINT (-93.703344 41.570743),77.0,POLK,1071100.0,Cocktails /RTD,368.0,Park Street Imports,58211.0,Crafthouse Cocktails Pineapple Daiquiri,6.0,750.0,9.0,13.5,4.0,54.0,3.0,0.79;;,1.0
INV-33193600044,2021-01-04,5176,Smokin' Joe's #15 Tobacco and Liquor Outlet,455 Edgewood Rd NW,Cedar Rapids,52405.0,POINT (-91.715903 41.97805),57.0,LINN,1081200.0,Cream Liqueurs,305.0,Mhw LTD,73051.0,Rumchata Mini,12.0,50.0,8.87,13.31,2.0,26.62,0.1,0.02;;,0.0
INV-33193900005,2021-01-04,4162,Fareway Stores #963 / Cedar Rapids,4220  16th Ave SW,Cedar Rapids,52404.0,POINT (-91.726726 41.963791),57.0,LINN,1031100.0,American Vodkas,301.0,FIFTH GENERATION INC,38178.0,Titos Handmade Vodka,6.0,1750.0,19.0,28.5,6.0,171.0,10.5,2.77;;,0.0
INV-33189300018,2021-01-04,4132,Camanche Food Pride,908 7th Ave,Camanche,52730.0,POINT (-90.257535 41.788751),23.0,CLINTON,1031100.0,American Vodkas,300.0,McCormick Distilling Co.,36908.0,McCormick 80prf Vodka PET,6.0,1750.0,7.47,11.21,6.0,67.26,10.5,2.77;;,2.0
INV-33189100041,2021-01-04,6000,Porters Convenience 66 / Clinton,1512 Lincoln Way,Clinton,52732.0,POINT (-90.221831 41.817449),23.0,CLINTON,1031100.0,American Vodkas,301.0,FIFTH GENERATION INC,38174.0,Titos Handmade Vodka,12.0,375.0,5.42,8.13,2.0,16.26,0.75,0.19;;,2.0
INV-33183700066,2021-01-04,2248,Ingersoll Liquor and Beverage,3500 Ingersoll Ave,Des Moines,50312.0,POINT (-93.664182 41.586319),77.0,POLK,1022100.0,Mixto Tequila,395.0,PROXIMO,87408.0,Jose Cuervo Especial Silver,12.0,750.0,11.07,16.61,4.0,66.44,3.0,0.79;;,1.0
INV-33189600007,2021-01-04,5910,Eldridge Mart,209 E. Le Claire Rd,Eldridge,52748.0,POINT (-90.58154 41.654676),82.0,SCOTT,1071100.0,Cocktails /RTD,55.0,SAZERAC NORTH AMERICA,57120.0,Chi-Chi's Long Island Iced Tea,6.0,1750.0,6.5,9.75,6.0,51.78,10.5,2.77;;,0.0
INV-33193600043,2021-01-04,5176,Smokin' Joe's #15 Tobacco and Liquor Outlet,455 Edgewood Rd NW,Cedar Rapids,52405.0,POINT (-91.715903 41.97805),57.0,LINN,1031100.0,American Vodkas,434.0,LUXCO INC,36301.0,Hawkeye Vodka Mini,12.0,50.0,4.13,6.2,5.0,31.0,0.25,0.06;;,0.0
INV-33169600088,2021-01-04,2528,Hy-Vee Food Store #3 / Des Moines,3221 SE 14th St,Des Moines,50315.0,,77.0,POLK,1062200.0,White Rum,154.0,DUNKEL CORPORATION / Iowa Distilling,46939.0,Steel Drum,12.0,750.0,12.09,18.14,12.0,217.68,9.0,2.37;;,
INV-33197300006,2021-01-04,4182,Fareway Stores #008 / Dyersville,1207  12th Ave SE,Dyersville,52040.0,POINT (-91.111904 42.475277),31.0,DUBUQUE,1071100.0,Cocktails /RTD,395.0,PROXIMO,58868.0,Jose Cuervo Authentic Strawberry Margarita,6.0,1750.0,8.74,13.11,6.0,78.66,10.5,2.77;;,2.0
INV-33182200009,2021-01-04,4750,Walgreens #04041 / Davenport,1525 E Kimberly,Davenport,52807.0,POINT (-90.552365 41.556786),82.0,SCOTT,1071100.0,Cocktails /RTD,395.0,PROXIMO,58838.0,Jose Cuervo Authentic Lime Margarita,6.0,1750.0,8.74,13.11,6.0,78.66,10.5,2.77;;,0.0
INV-33170700052,2021-01-04,3773,Benz Distributing,501 7th Ave SE,Cedar Rapids,52401.0,POINT (-91.659875 41.97574),57.0,LINN,1081500.0,Triple Sec,434.0,LUXCO INC,86251.0,Juarez Triple Sec,12.0,1000.0,2.42,3.63,12.0,43.56,12.0,3.17;;,0.0
INV-33183700053,2021-01-04,2248,Ingersoll Liquor and Beverage,3500 Ingersoll Ave,Des Moines,50312.0,POINT (-93.664182 41.586319),77.0,POLK,1901200.0,Special Order Items,35.0,BACARDI USA INC,904800.0,SOOH Pyrat XO Reserve,6.0,750.0,13.09,19.64,2.0,39.28,1.5,0.39;;,1.0
"INV-33190500011,2021-01-04,5240,Casey's General Store #3463 / West B,""615, S  Downey St"",West Branch,52358.0,POINT (-91.345441 41.661231),16,CEDAR,1031100.0,American Vodkas,626.0,JDSO INC / Red Boot Distillery,36873,Blue Ox Vodka,12,750,3.3,4.95,24,118.8,18,4.75;;,,,,,,,,,,,,,,,,,,,,,,,,";;
INV-33202700008,2021-01-04,5902,GM Minimart / Muscatine,2307 Lucas St,Muscatine,52761.0,POINT (-91.071582 41.422928),70.0,MUSCATINE,1081600.0,Whiskey Liqueur,421.0,SAZERAC COMPANY  INC,64870.0,Fireball Cinnamon Whiskey,48.0,100.0,0.9,1.35,240.0,324.0,24.0,6.34;;,3.0
INV-33201500015,2021-01-04,5766,Casey's General Store #2944 / Muscatine,3010 University Dr,Muscatine,52761.0,POINT (-91.017088 41.458464),70.0,MUSCATINE,1032100.0,Imported Vodkas,260.0,DIAGEO AMERICAS,34456.0,Ketel One,12.0,750.0,11.33,17.0,3.0,51.0,2.25,0.59;;,3.0
INV-33188900122,2021-01-04,2616,Hy-Vee Food and Drug / Clinton,901 South 4th St,Clinton,52732.0,POINT (-90.193204 41.836268000000004),23.0,CLINTON,1031100.0,American Vodkas,55.0,SAZERAC NORTH AMERICA,37938.0,Skol Vodka,6.0,1750.0,7.11,10.67,6.0,58.08,10.5,2.77;;,2.0
INV-33192300011,2021-01-04,3666,Target Store T-1771 / Cedar Rapids,3400 Edgewood Rd SW,Cedar Rapids,52404.0,POINT (-91.716111 41.944272),57.0,LINN,1031100.0,American Vodkas,55.0,SAZERAC NORTH AMERICA,37938.0,Skol Vodka,6.0,1750.0,7.11,10.67,6.0,58.08,10.5,2.77;;,0.0
INV-33193700009,2021-01-04,4921,Market Express,5340 16th Ave SW,Cedar Rapids,52404.0,POINT (-91.739906 41.963888),57.0,LINN,1032100.0,Imported Vodkas,370.0,PERNOD RICARD USA,34007.0,Absolut Swedish Vodka 80prf,12.0,1000.0,14.99,22.49,2.0,44.98,2.0,0.52;;,0.0
INV-33203000011,2021-01-04,5886,Beecher Liquor / Dubuque,1691 Asbury Rd,Dubuque,52001.0,POINT (-90.696886 42.500775000000004),31.0,DUBUQUE,1031100.0,American Vodkas,301.0,FIFTH GENERATION INC,38178.0,Titos Handmade Vodka,6.0,1750.0,19.0,28.5,6.0,171.0,10.5,2.77;;,2.0
"INV-33170900010,2021-01-04,5094,Casey's General Store #2778 / Cedar,""201, 8th Ave SE"",Cedar Rapids,52401.0,POINT (-91.662348 41.973003),57,LINN,1031100.0,American Vodkas,434.0,LUXCO INC,36306,Hawkeye Vodka,12,750,3.34,5.01,12,60.12,9,2.37;;,,,,,,,,,,,,,,,,,,,,,,,,";;
INV-33194900004,2021-01-04,3488,Bender's Foods,400 S Second,Bellevue,52031.0,POINT (-90.42292 42.255449),49.0,JACKSON,1011100.0,Blended Whiskies,260.0,DIAGEO AMERICAS,25608.0,Seagrams 7 Crown,6.0,1750.0,12.96,19.44,6.0,116.64,10.5,2.77;;,2.0
INV-33189100028,2021-01-04,6000,Porters Convenience 66 / Clinton,1512 Lincoln Way,Clinton,52732.0,POINT (-90.221831 41.817449),23.0,CLINTON,1011100.0,Blended Whiskies,421.0,SAZERAC COMPANY  INC,86558.0,Sheep Dog Peanut Butter Mini,10.0,50.0,6.0,9.0,2.0,18.0,0.1,0.02;;,2.0
INV-33181000033,2021-01-04,2512,Hy-Vee Wine and Spirits / Iowa City,1720 Waterfront Dr,Iowa City,52240.0,POINT (-91.53046300000001 41.642764),52.0,JOHNSON,1071100.0,Cocktails /RTD,55.0,SAZERAC NORTH AMERICA,57157.0,Chi-Chi's Pina Colada,6.0,1750.0,6.5,9.75,12.0,103.56,21.0,5.54;;,3.0
INV-33170300093,2021-01-04,2647,Hy-Vee #7 / Cedar Rapids,5050 Edgewood Rd,Cedar Rapids,52411.0,POINT (-91.701581 42.030129),57.0,LINN,1071100.0,Cocktails /RTD,65.0,Jim Beam Brands,63355.0,Skinnygirl Margarita,12.0,750.0,6.29,9.44,6.0,56.64,4.5,1.18;;,0.0
INV-33196500013,2021-01-04,3774,Eagle Country Market / Dubuque,1800 Elm St,Dubuque,52001.0,POINT (-90.665763 42.511105),31.0,DUBUQUE,1031100.0,American Vodkas,55.0,SAZERAC NORTH AMERICA,35948.0,Fleischmanns 80prf Vodka,6.0,1750.0,6.5,9.75,18.0,175.5,31.5,8.32;;,2.0
INV-33175800011,2021-01-04,5092,Kum & Go #3035 / West Des Moines,7265 Vista Dr,West Des Moines,50265.0,POINT (-93.80783900000002 41.589057),77.0,POLK,1032100.0,Imported Vodkas,370.0,PERNOD RICARD USA,34006.0,Absolut Swedish Vodka 80prf,12.0,750.0,9.99,14.99,3.0,44.97,2.25,0.59;;,1.0
INV-33191300007,2021-01-04,5397,Casey's General Store # 2774/Amana,617 42nd Ave,Amana,52203.0,POINT (-91.874686 41.801173000000006),48.0,IOWA,1012100.0,Canadian Whiskies,260.0,DIAGEO AMERICAS,11296.0,Crown Royal,12.0,750.0,15.59,23.39,8.0,187.12,6.0,1.58;;,3.0
"INV-33172900003,2021-01-04,5230,Point Liquor & Tobacco,""3221, Center Point Rd NE"",Cedar Rapids,52402.0,POINT (-91.663629 42.01133),57,LINN,1052100.0,Imported Brandies,389.0,REMY COINTREAU USA INC,49185,Remy Martin VSOP Flask,12,375,12.29,18.44,60,1106.4,22.5,5.94;;,,,,,,,,,,,,,,,,,,,,,,,,";;
INV-33196000057,2021-01-04,2524,Hy-Vee Food Store / Dubuque,3500 Dodge St,Dubuque,52001.0,,31.0,DUBUQUE,1031200.0,American Flavored Vodka,380.0,Phillips Beverage,42009.0,UV Cake,6.0,1750.0,11.5,17.25,3.0,51.75,5.25,1.38;;,
INV-33175200057,2021-01-04,3806,Target Store T-1901 / Wdm,5405 Mills Civic Pkwy,West Des Moines,50266.0,POINT (-93.779823 41.559272),77.0,POLK,1011200.0,Straight Bourbon Whiskies,65.0,Jim Beam Brands,19481.0,Makers Mark Cask Strength,6.0,750.0,22.5,33.75,6.0,202.5,4.5,1.18;;,1.0
INV-33194900012,2021-01-04,3488,Bender's Foods,400 S Second,Bellevue,52031.0,POINT (-90.42292 42.255449),49.0,JACKSON,1081400.0,American Schnapps,421.0,SAZERAC COMPANY  INC,83907.0,Maui Blue Hawaiian Schnapps,12.0,1000.0,4.54,6.81,12.0,81.72,12.0,3.17;;,2.0
INV-33169200020,2021-01-04,2633,Hy-Vee #3 / BDI / Des Moines,3221 SE 14th St,Des Moines,50320.0,POINT (-93.596754 41.554101),77.0,POLK,1042100.0,Imported Dry Gins,260.0,DIAGEO AMERICAS,28890.0,Tanqueray Rangpur Gin,12.0,750.0,13.01,19.52,3.0,58.56,2.25,0.59;;,1.0
INV-33169200041,2021-01-04,2633,Hy-Vee #3 / BDI / Des Moines,3221 SE 14th St,Des Moines,50320.0,POINT (-93.596754 41.554101),77.0,POLK,1031200.0,American Flavored Vodka,259.0,Heaven Hill Brands,40331.0,Deep Eddy Sweet Tea,12.0,750.0,8.5,12.75,12.0,153.0,9.0,2.37;;,1.0
INV-33196200004,2021-01-04,2649,Hy-Vee #3 / Dubuque,400 Locust St,Dubuque,52001.0,POINT (-90.666497 42.49721900000001),31.0,DUBUQUE,1011200.0,Straight Bourbon Whiskies,65.0,Jim Beam Brands,19476.0,Makers Mark,12.0,750.0,17.5,26.25,12.0,315.0,9.0,2.37;;,2.0
INV-33189600004,2021-01-04,5910,Eldridge Mart,209 E. Le Claire Rd,Eldridge,52748.0,POINT (-90.58154 41.654676),82.0,SCOTT,1081400.0,American Schnapps,434.0,LUXCO INC,80577.0,Arrow Peppermint Schnapps,12.0,1000.0,4.0,6.0,12.0,72.0,12.0,3.17;;,0.0
INV-33170700058,2021-01-04,3773,Benz Distributing,501 7th Ave SE,Cedar Rapids,52401.0,POINT (-91.659875 41.97574),57.0,LINN,1032200.0,Imported Flavored Vodka,370.0,PERNOD RICARD USA,35354.0,Absolut Mango,12.0,750.0,9.99,14.99,3.0,44.97,2.25,0.59;;,0.0
INV-33174200033,2021-01-04,5385,Vine Food & Liquor,2704 Vine St.,West Des Moines,50265.0,POINT (-93.741511 41.580206),77.0,POLK,1012100.0,Canadian Whiskies,260.0,DIAGEO AMERICAS,10788.0,Crown Royal Vanilla Mini,10.0,50.0,7.35,11.03,3.0,33.09,0.15,0.03;;,1.0
INV-33174100016,2021-01-04,4594,Quik Trip #554 / SW 63rd DM,901 SW 63rd St,Des Moines,50312.0,POINT (-93.703165 41.569715),77.0,POLK,1012100.0,Canadian Whiskies,260.0,DIAGEO AMERICAS,11296.0,Crown Royal,12.0,750.0,15.59,23.39,1.0,23.39,0.75,0.19;;,1.0
"INV-33201200024,2021-01-04,4967,Jeff's Market / Blue Grass,""102, W Mayne St"",Blue Grass,52726.0,POINT (-90.766126 41.509119),82,SCOTT,1022200.0,100% Agave Tequila,395.0,PROXIMO,87510,1800 Silver,12,750,15.46,23.19,1,23.19,0.75,0.19;;,,,,,,,,,,,,,,,,,,,,,,,,";;
"INV-33198100002,2021-01-04,4694,Rina Mart LLC / Davenport,""3815, West Kimberly Rd"",Davenport,52806.0,POINT (-90.631357 41.561712),82,SCOTT,1031200.0,American Flavored Vodka,205.0,E & J Gallo Winery,40599,New Amsterdam Red Berry,12,750,7.5,11.25,12,135,9,2.37;;,,,,,,,,,,,,,,,,,,,,,,,,";;
INV-33173100063,2021-01-04,4829,Central City 2,1501 Michigan Ave,Des Moines,50314.0,POINT (-93.613739 41.60572),77.0,POLK,1011100.0,Blended Whiskies,65.0,Jim Beam Brands,22787.0,Beams 8 Star Bl Whiskey,12.0,1000.0,4.69,7.04,12.0,84.48,12.0,3.17;;,1.0
INV-33170400076,2021-01-04,2552,Hy-Vee Food Store #3 / Cedar Rapids,20 Wilson Avenue West,Cedar Rapids,52404.0,POINT (-91.658577 41.955859),57.0,LINN,1011100.0,Blended Whiskies,395.0,PROXIMO,27605.0,Tin Cup,12.0,750.0,13.75,20.63,12.0,247.56,9.0,2.37;;,0.0
INV-33172200082,2021-01-04,2509,Hy-Vee / Drugtown #1 / Cedar Rapids,1520 6th St SW,Cedar Rapids,52404.0,POINT (-91.67706 41.962419),57.0,LINN,1081400.0,American Schnapps,380.0,Phillips Beverage,83370.0,Ice Hole Mint Schnapps,12.0,750.0,5.15,7.73,3.0,23.19,2.25,0.59;;,0.0
INV-33202800010,2021-01-04,5902,GM Minimart / Muscatine,2307 Lucas St,Muscatine,52761.0,POINT (-91.071582 41.422928),70.0,MUSCATINE,1081400.0,American Schnapps,65.0,Jim Beam Brands,82786.0,Dekuyper Buttershots,12.0,750.0,6.5,9.75,12.0,117.0,9.0,2.37;;,3.0
INV-33188300014,2021-01-04,4204,Fareway Stores #025 / Clinton,1350 11th St NW,Clinton,52733.0,POINT (-90.211315 41.860978),23.0,CLINTON,1082200.0,Imported Schnapps,421.0,SAZERAC COMPANY  INC,69609.0,Dr McGillicuddys Apple Pie Mini,12.0,50.0,5.0,7.5,12.0,90.0,0.6,0.15;;,2.0
INV-33191500005,2021-01-04,5404,The Depot Oxford LLC,220 N Augusta Ave,Oxford,52322.0,POINT (-91.790636 41.724565),52.0,JOHNSON,1011400.0,Tennessee Whiskies,85.0,Brown Forman Corp.,26821.0,Jack Daniels Old #7 Black Label Mini,12.0,50.0,9.06,13.59,5.0,67.95,0.25,0.06;;,3.0
INV-33177800020,2021-01-04,4190,Fareway Stores #888 / Jefferson,1207 N Elm St,Jefferson,50129.0,POINT (-94.377667 42.026833),37.0,GREENE,1071100.0,Cocktails /RTD,395.0,PROXIMO,58838.0,Jose Cuervo Authentic Lime Margarita,6.0,1750.0,8.74,13.11,6.0,78.66,10.5,2.77;;,1.0
"INV-33187600003,2021-01-04,4562,Casey's General Store #2989 / Mechanicsville,206 Short St,Mechanicsville,52306.0,,16,CEDAR,1082000.0,Imported Cordials & Liqueurs,192.0,""Mast-Jagermeister US, Inc"",65254,Jagermeister Liqueur,24,375,7.05,10.58,8,84.64,3,0.79;;,,,,,,,,,,,,,,,,,,,,,,,,";;
